minimum_nights,availability_365,room_type_n,neighbourhood_n,longitude,price
0.026688802946761285,-0.8563843049446251,0.8000799118903087,-0.8042674660516799,-0.06955826854793577,100
-0.11666408660814555,-0.8563843049446251,0.8000799118903087,-0.4293852334030657,0.14599029751361411,85
-0.26001697616305236,-0.8563843049446251,-1.0476930679013772,-0.5158965178604382,-0.04659530573143612,90
-0.3316934209405058,-0.8563843049446251,-1.0476930679013772,-0.8331045608708041,-0.519502360718447,100
-0.3316934209405058,-0.8563843049446251,0.8000799118903087,-0.16985138003094827,-0.17354149639675306,329
-0.40336986571795924,0.30669225955384216,-1.0476930679013772,-0.6600819919560591,-0.8866931340592271,65
-0.18834053138559897,1.021262174997345,0.8000799118903087,0.23386794743679004,-0.7151208081088172,189
9.057920844905892,-0.8563843049446251,0.8000799118903087,-0.4293852334030657,0.2532230012325049,60
0.6001003611663885,-0.43828488633406504,-1.0476930679013772,0.5510759904471558,0.8879539545593974,55
-0.26001697616305236,-0.8487824973335241,0.8000799118903087,-0.40054813858394156,-0.4423814667304639,200
1.6752470328281899,1.188501942441569,0.8000799118903087,-0.05450300075445161,0.05738792211738116,150
1.6752470328281899,-0.8563843049446251,-1.0476930679013772,0.03200828370292089,1.0642921784528487,43
0.0983652477242147,-0.354665002611953,-1.0476930679013772,1.4161888350208807,-0.8386008911793069,40
-0.26001697616305236,-0.8563843049446251,-1.0476930679013772,-0.5158965178604382,-0.04854499125360336,115
-0.40336986571795924,-0.8563843049446251,0.8000799118903087,-0.5158965178604382,-0.2643101890395991,220
-0.40336986571795924,1.9030718578850718,2.647852891681995,-0.6312448971369349,-0.5864415636460866,60
-0.26001697616305236,-0.8563843049446251,0.8000799118903087,0.6952614645427767,0.0849001511524763,190
-0.40336986571795924,1.8802664350517686,-1.0476930679013772,-0.2851997593074449,0.07861783113646723,130
-0.11666408660814555,-0.757560806000311,-1.0476930679013772,-0.25636266448832074,0.35460664838520184,60
-0.18834053138559897,-0.8563843049446251,-1.0476930679013772,-0.5158965178604382,-0.20473646475112117,70
-0.04498764183069213,-0.765162613611412,0.8000799118903087,-0.6600819919560591,-0.859830800198393,195
0.026688802946761285,-0.4458866939451661,-1.0476930679013772,-0.25636266448832074,0.5944179676114655,88
-0.26001697616305236,-0.8487824973335241,0.8000799118903087,2.685021007062344,-1.2515009584286405,250
-0.3316934209405058,0.8160133694976154,0.8000799118903087,-0.5735707074986865,-0.8178042456094203,199
-0.18834053138559897,1.3177326718302877,0.8000799118903087,-0.02566590593532744,-0.27860788286872296,175
-0.3316934209405058,1.910673665496173,-1.0476930679013772,-0.16985138003094827,0.10916290431719007,40
-0.40336986571795924,-0.17222161994552676,2.647852891681995,-0.8042674660516799,0.1964654893652089,85
-0.26001697616305236,1.910673665496173,-1.0476930679013772,-0.6600819919560591,-0.9074897796291137,150
-0.26001697616305236,1.7358320904408477,-1.0476930679013772,-0.8042674660516799,0.002796727497006069,85
1.6752470328281899,-0.8563843049446251,-1.0476930679013772,0.752935654181025,0.7826709363623661,109
-0.40336986571795924,-0.8563843049446251,-1.0476930679013772,-0.6312448971369349,-0.303303899482944,80
-0.26001697616305236,-0.8563843049446251,0.8000799118903087,-0.31403685412656906,-0.7318014509096156,200
-0.18834053138559897,-0.8259770745002208,0.8000799118903087,-0.5158965178604382,0.15357240787752946,200
-0.26001697616305236,1.5381850925522194,0.8000799118903087,-0.6312448971369349,-0.3609279382489468,115
-0.40336986571795924,1.2949272489969843,0.8000799118903087,-0.6600819919560591,-0.943450645926831,250
1.6752470328281899,1.7206284752186456,0.8000799118903087,-0.6600819919560591,-0.9022906182365651,150
-0.26001697616305236,-0.7195517679448055,-1.0476930679013772,-0.5158965178604382,-0.05547720644325771,115
-0.26001697616305236,-0.8563843049446251,-1.0476930679013772,-0.2851997593074449,0.13515871127931742,49
-0.40336986571795924,0.09384164644301152,-1.0476930679013772,0.46456470598978333,3.231042688751228,80
-0.40336986571795924,-0.8563843049446251,-1.0476930679013772,-0.4293852334030657,0.11371217053547769,150
-0.26001697616305236,-0.8563843049446251,-1.0476930679013772,0.752935654181025,0.7018673030551099,55
-0.40336986571795924,-0.8563843049446251,-1.0476930679013772,-0.5158965178604382,0.013844945455748573,80
0.026688802946761285,-0.8563843049446251,0.8000799118903087,1.9064194469459914,-1.071913258664808,120
-0.26001697616305236,-0.8563843049446251,0.8000799118903087,-0.31403685412656906,-0.6928077404662706,83
-0.40336986571795924,0.31429406716494324,-1.0476930679013772,-0.31403685412656906,-0.6169866368265016,125
-0.3316934209405058,-0.8563843049446251,-1.0476930679013772,-0.6889190867751832,0.16007135961798433,75
-0.40336986571795924,-0.8563843049446251,-1.0476930679013772,-0.48705942304131405,-0.49697266135114687,85
-0.3316934209405058,1.7890447437185555,0.8000799118903087,2.194790395137233,3.375319417391297,95
-0.3316934209405058,1.1428910967749626,0.8000799118903087,-0.31403685412656906,-0.6917245818428102,700
-0.3316934209405058,0.14705429972071918,-1.0476930679013772,1.675722688392998,2.0376185174622736,50
0.17004169250166812,-0.8563843049446251,0.8000799118903087,-0.5158965178604382,-0.23051563998880273,249
-0.3316934209405058,-0.8563843049446251,0.8000799118903087,-0.5158965178604382,-0.21946742202975236,200
0.45674747161148177,-0.8563843049446251,0.8000799118903087,-0.2851997593074449,-0.041612776063641166,70
1.3168648089409227,0.4511266041647629,0.8000799118903087,-0.7754303712325558,-0.16617601775728352,125
-0.26001697616305236,-0.5979228461671879,0.8000799118903087,1.0989807920105148,-0.6982235335835729,195
-0.26001697616305236,1.507777862107815,-1.0476930679013772,-0.2275255696691966,-0.015616969101205958,50
-0.18834053138559897,0.10144345405411262,0.8000799118903087,-0.6600819919560591,-0.8412004718754272,700
1.6752470328281899,1.918275473107274,-1.0476930679013772,-0.25636266448832074,0.8298966523438873,50
0.026688802946761285,0.2610814138872356,0.8000799118903087,-0.6600819919560591,-0.932185796243027,175
-0.3316934209405058,0.5727555259423804,0.8000799118903087,0.003171188883796724,0.13125934023498292,125
-0.40336986571795924,-0.8563843049446251,0.8000799118903087,4.2422241272950485,1.0558435411902265,50
-0.40336986571795924,-0.21783246561213332,0.8000799118903087,-0.8042674660516799,0.15660525202315714,200
0.026688802946761285,-0.8563843049446251,0.8000799118903087,-0.5158965178604382,-0.0918713361904823,86
-0.26001697616305236,-0.7423571907781088,-1.0476930679013772,-0.25636266448832074,0.33359337109056153,70
-0.3316934209405058,-0.8563843049446251,0.8000799118903087,-0.19868847485007243,-0.5483143801014485,225
-0.40336986571795924,-0.49149753961177267,-1.0476930679013772,2.108279110679861,1.7949909858151358,54
-0.40336986571795924,-0.6055246537782891,0.8000799118903087,-0.8331045608708041,-0.6479649734564239,160
-0.26001697616305236,-0.8335788821113219,0.8000799118903087,-0.7177561815943074,-0.5398657428388264,140
-0.40336986571795924,-0.20262885038993111,-1.0476930679013772,3.377111282721324,0.8073669529765871,55
-0.26001697616305236,-0.8563843049446251,0.8000799118903087,-0.8331045608708041,-0.4185519770152575,339
0.026688802946761285,-0.8487824973335241,0.8000799118903087,-0.6889190867751832,0.5077652777373998,159
-0.40336986571795924,-0.7727644212225131,-1.0476930679013772,-0.48705942304131405,-0.42245134805959195,63
-0.40336986571795924,-0.8563843049446251,0.8000799118903087,-0.6312448971369349,-0.7153374398335708,40
-0.3316934209405058,0.7247916781644023,0.8000799118903087,-0.6312448971369349,-0.5834087195004589,375
-0.26001697616305236,-0.8563843049446251,0.8000799118903087,-0.8331045608708041,-0.4467141012243057,339
-0.40336986571795924,-0.18742523516772894,-1.0476930679013772,0.7240985593619008,-2.909166915717538,60
-0.18834053138559897,-0.514302962445076,0.8000799118903087,-0.6312448971369349,-0.3617944651479615,219
0.5284239163889352,1.0364657902195473,0.8000799118903087,-0.5158965178604382,0.42674501270508214,100
1.6752470328281899,-0.8563843049446251,0.8000799118903087,0.43572761117065917,-0.13606420802606803,99
1.6035705880507365,-0.8563843049446251,-1.0476930679013772,-0.5158965178604382,-0.2331152206849231,74
-0.3316934209405058,-0.8563843049446251,0.8000799118903087,-0.25636266448832074,0.7870035708562079,115
-0.40336986571795924,-0.8563843049446251,-1.0476930679013772,-0.25636266448832074,0.6269127263140477,59
-0.18834053138559897,-0.49149753961177267,-1.0476930679013772,0.6952614645427767,0.05435507797175346,99
-0.3316934209405058,-0.7727644212225131,0.8000799118903087,0.37805342153241084,-1.3039258358024024,270
-0.40336986571795924,1.3861489403301974,-1.0476930679013772,-0.5158965178604382,-0.09685386585827724,55
-0.26001697616305236,-0.8563843049446251,0.8000799118903087,-0.08334009557357577,-1.0439677661805131,250
-0.3316934209405058,-0.8563843049446251,-1.0476930679013772,-0.6889190867751832,0.007779257164493168,40
0.026688802946761285,-0.8563843049446251,-1.0476930679013772,-0.7465932764134315,0.36370518082177705,49
-0.40336986571795924,-0.8563843049446251,-1.0476930679013772,-0.6889190867751832,0.14967303683319497,55
1.6035705880507365,1.2797236337747822,0.8000799118903087,-0.6600819919560591,-0.9531990735376672,185
-0.3316934209405058,-0.8563843049446251,0.8000799118903087,-0.5447336126795624,-1.187377967921875,200
-0.26001697616305236,-0.8563843049446251,0.8000799118903087,-0.5158965178604382,-0.35746183065411963,170
-0.3316934209405058,0.1242488768874159,0.8000799118903087,5.165011161507022,2.346968620312297,72
-0.3316934209405058,-0.08860173622341472,0.8000799118903087,-0.40054813858394156,-0.5199356241676465,305
-0.26001697616305236,-0.2634433112787399,-1.0476930679013772,-0.5158965178604382,0.08446688770296898,189
1.6752470328281899,1.9030718578850718,0.8000799118903087,-0.11217719039269994,-0.6024723112726241,155
1.6752470328281899,1.6750176295520391,-1.0476930679013772,-0.8042674660516799,-0.13021515145956628,59
-0.40336986571795924,-0.8563843049446251,0.8000799118903087,0.1761937577985417,-0.8674129105623083,125
-0.26001697616305236,-0.6359318842226934,-1.0476930679013772,-0.05450300075445161,0.11804480502931952,95
0.026688802946761285,-0.4838957320006716,-1.0476930679013772,-0.48705942304131405,-0.42808377290134003,74
0.026688802946761285,-0.8563843049446251,0.8000799118903087,-0.40054813858394156,-0.41486923769567663,700
-0.40336986571795924,-0.3318595797786497,0.8000799118903087,0.46456470598978333,3.689002154735162,150
1.6752470328281899,1.7738411284963533,0.8000799118903087,-0.6312448971369349,-0.440865044657804,172
-0.40336986571795924,-0.8563843049446251,-1.0476930679013772,-0.6312448971369349,-0.2944219987708146,40
-0.3316934209405058,-0.8563843049446251,0.8000799118903087,-0.5158965178604382,-0.15881053911812187,180
-0.26001697616305236,1.5305832849411183,0.8000799118903087,-0.6889190867751832,0.2920000799510962,250
-0.26001697616305236,-0.5751174233338847,-1.0476930679013772,-0.5158965178604382,0.2627547971188953,113
-0.3316934209405058,1.1352892891638615,0.8000799118903087,-0.6889190867751832,0.4718044114396825,155
-0.18834053138559897,0.542348295497976,0.8000799118903087,-0.6312448971369349,-0.41876860874001115,239
-0.40336986571795924,1.7966465513296566,2.647852891681995,-0.6600819919560591,-0.8429335256728409,60
1.6752470328281899,-0.5067011548339748,-1.0476930679013772,-0.7465932764134315,0.1384081871496988,40
-0.26001697616305236,-0.8563843049446251,-1.0476930679013772,-0.5158965178604382,-0.27340872147648215,150
0.026688802946761285,0.6943844477199979,-1.0476930679013772,-0.02566590593532744,-0.4033877562874268,97
-0.40336986571795924,-0.32425777216754864,-1.0476930679013772,-0.25636266448832074,0.5504417275003256,75
0.8151296954987488,-0.8563843049446251,-1.0476930679013772,0.406890516351535,1.1058854695923142,31
-0.26001697616305236,-0.4458866939451661,0.8000799118903087,-0.7754303712325558,-0.19715435438720583,140
-0.11666408660814555,-0.6511354994448957,0.8000799118903087,2.338975869232854,-0.620236112696883,70
0.24171813727912153,0.8312169847198175,0.8000799118903087,0.406890516351535,0.9737401175344486,89
-0.3316934209405058,-0.8563843049446251,2.647852891681995,-0.08334009557357577,-1.075379366259943,195
-0.40336986571795924,-0.32425777216754864,-1.0476930679013772,0.03200828370292089,1.057143331538133,89
-0.26001697616305236,1.4849724392745118,-1.0476930679013772,3.8961789894655587,0.8552425641320616,40
-0.40336986571795924,-0.8563843049446251,-1.0476930679013772,-0.31403685412656906,-0.5946735691839551,100
1.5318941432732829,-0.17982342755662784,-1.0476930679013772,-0.5158965178604382,-0.02081613049375457,500
-0.3316934209405058,0.3370994899982465,0.8000799118903087,-0.5158965178604382,-0.2021368840550008,650
-0.3316934209405058,1.2113073652748723,-1.0476930679013772,-0.3717110437648174,-0.6891250011466897,135
0.026688802946761285,1.918275473107274,-1.0476930679013772,-0.25636266448832074,0.7337121665837391,100
-0.40336986571795924,1.1504929043860637,0.8000799118903087,-0.8331045608708041,-0.6650788797067296,299
-0.3316934209405058,-0.8563843049446251,-1.0476930679013772,-0.31403685412656906,-0.7569307309730361,150
-0.40336986571795924,-0.8563843049446251,-1.0476930679013772,-0.02566590593532744,-0.4339328294678418,65
-0.11666408660814555,-0.8563843049446251,-1.0476930679013772,0.6664243697236525,-0.9739957191072459,150
-0.18834053138559897,-0.5219047700561771,0.8000799118903087,-0.6600819919560591,-0.8702291229831823,225
0.026688802946761285,-0.6739409222781989,0.8000799118903087,-0.8042674660516799,0.3281775779735671,90
-0.40336986571795924,-0.8563843049446251,-1.0476930679013772,1.1854920764678873,-0.7835764331094245,150
0.8151296954987488,-0.2786469265009421,-1.0476930679013772,-0.25636266448832074,0.8132160095430889,52
-0.26001697616305236,-0.3470631950008519,0.8000799118903087,-0.25636266448832074,0.582719854478462,110
-0.40336986571795924,1.8954700502739708,-1.0476930679013772,-0.16985138003094827,-0.09317112653869641,46
-0.11666408660814555,-0.8563843049446251,0.8000799118903087,-0.25636266448832074,0.8886038497333506,80
6.047510164252849,1.910673665496173,-1.0476930679013772,3.4636225671786964,0.9761230665061231,55
-0.3316934209405058,-0.8563843049446251,0.8000799118903087,0.9836324127340182,-0.938468116259036,125
-0.26001697616305236,-0.8563843049446251,0.8000799118903087,-0.6600819919560591,-0.9989083674462207,175
1.6752470328281899,-0.8563843049446251,0.8000799118903087,-0.4293852334030657,-0.03684687812059988,160
-0.40336986571795924,-0.6131264613893902,-1.0476930679013772,-0.5447336126795624,-1.1018084366715775,139
0.026688802946761285,-0.6967463451115022,0.8000799118903087,-0.5735707074986865,-0.8249530925241362,135
-0.40336986571795924,-0.8563843049446251,0.8000799118903087,-0.6312448971369349,-0.6475317100072244,220
1.7469234776056433,1.2797236337747822,0.8000799118903087,-0.5735707074986865,-0.771878319976421,150
-0.18834053138559897,1.6294067838854325,0.8000799118903087,-0.8331045608708041,-0.7629964192642915,160
-0.26001697616305236,0.055832608387506054,0.8000799118903087,-0.4293852334030657,0.13234249885844337,150
-0.3316934209405058,-0.8335788821113219,0.8000799118903087,-0.6312448971369349,-0.425267560480466,195
0.24171813727912153,-0.8563843049446251,-1.0476930679013772,-0.25636266448832074,0.5801202737820338,75
-0.18834053138559897,-0.08860173622341472,0.8000799118903087,1.4161888350208807,-0.8639468029674812,150
-0.40336986571795924,-0.8563843049446251,-1.0476930679013772,-0.34287394894569323,0.6247464090671268,50
-0.40336986571795924,-0.8563843049446251,0.8000799118903087,-0.05450300075445161,0.02034389719620345,120
-0.26001697616305236,-0.8563843049446251,0.8000799118903087,-0.6312448971369349,-0.22423331997279364,330
1.6752470328281899,0.29909045194274103,0.8000799118903087,-0.19868847485007243,-0.7636463144382447,198
-0.3316934209405058,-0.8563843049446251,0.8000799118903087,-0.6889190867751832,-0.04096288088938018,125
-0.11666408660814555,-0.6815427298893,0.8000799118903087,-0.05450300075445161,0.12107764917494722,120
-0.40336986571795924,-0.8563843049446251,-1.0476930679013772,-0.6889190867751832,0.14100776784581917,39
0.6001003611663885,-0.8563843049446251,2.647852891681995,-0.6889190867751832,0.44927471207238234,35
-0.40336986571795924,-0.8563843049446251,-1.0476930679013772,-0.8042674660516799,-0.02818160913322409,55
-0.3316934209405058,1.2341127881081757,-1.0476930679013772,0.14735666297941755,0.5929015455384977,175
-0.3316934209405058,-0.14181438950112238,-1.0476930679013772,-0.16985138003094827,-0.18177350193462152,89
-0.3316934209405058,1.918275473107274,-1.0476930679013772,-0.31403685412656906,-0.4464974694995521,75
-0.3316934209405058,-0.8563843049446251,0.8000799118903087,-0.6312448971369349,-0.4250509287557124,175
-0.40336986571795924,-0.24823969605653767,-1.0476930679013772,0.5510759904471558,1.0311475245760056,96
-0.26001697616305236,-0.8563843049446251,0.8000799118903087,-0.02566590593532744,-0.33428223611286634,155
-0.40336986571795924,-0.6055246537782891,-1.0476930679013772,-0.6600819919560591,-0.715987335007524,115
-0.40336986571795924,-0.5447101928894803,-1.0476930679013772,-0.48705942304131405,-0.48419138959468294,75
-0.18834053138559897,1.507777862107815,-1.0476930679013772,0.752935654181025,0.5534745716459533,69
-0.18834053138559897,-0.8563843049446251,0.8000799118903087,-0.6889190867751832,0.7404277500489476,85
-0.26001697616305236,-0.8563843049446251,-1.0476930679013772,-0.5158965178604382,-0.2890062056538202,70
-0.40336986571795924,-0.8563843049446251,-1.0476930679013772,-0.8042674660516799,0.20881349767216553,56
-0.3316934209405058,-0.7955698440558164,-1.0476930679013772,-0.6312448971369349,-0.2831571490873184,99
-0.3316934209405058,-0.8335788821113219,0.8000799118903087,-0.05450300075445161,-0.3552955134071987,100
-0.18834053138559897,-0.8563843049446251,-1.0476930679013772,-0.6889190867751832,0.05847108074084162,50
1.6752470328281899,-0.17982342755662784,0.8000799118903087,-0.05450300075445161,-0.17462465502021352,250
1.6752470328281899,1.1428910967749626,0.8000799118903087,-0.6600819919560591,-0.8923255589012831,130
-0.18834053138559897,-0.8563843049446251,0.8000799118903087,-0.5158965178604382,-0.33189928714119177,499
-0.18834053138559897,-0.8563843049446251,-1.0476930679013772,-0.5158965178604382,-0.11440103555778247,67
-0.3316934209405058,-0.8563843049446251,0.8000799118903087,-0.4293852334030657,0.10613006017156236,55
0.026688802946761285,0.10904526166521371,0.8000799118903087,-0.7465932764134315,0.28593439166014867,150
-0.3316934209405058,-0.2406378884454366,-1.0476930679013772,-0.31403685412656906,-0.5218853096898137,139
-0.40336986571795924,1.424157978385703,0.8000799118903087,4.415246696209794,4.679009136545077,80
-0.40336986571795924,-0.8563843049446251,0.8000799118903087,3.8961789894655587,0.856325722755522,88
-0.3316934209405058,-0.8335788821113219,-1.0476930679013772,2.685021007062344,-1.251067694979441,52
-0.26001697616305236,-0.5979228461671879,0.8000799118903087,-0.31403685412656906,-0.5574129125383316,110
0.026688802946761285,-0.8563843049446251,0.8000799118903087,-0.6889190867751832,-0.001969170446343073,200
-0.26001697616305236,0.8160133694976154,0.8000799118903087,-0.31403685412656906,-0.7075386977449019,250
-0.26001697616305236,-0.8563843049446251,0.8000799118903087,0.5510759904471558,0.7909029419005423,75
-0.40336986571795924,-0.8563843049446251,-1.0476930679013772,1.300840455744384,-1.723974749966452,30
-0.18834053138559897,-0.8563843049446251,-1.0476930679013772,-0.6600819919560591,-0.692591108741517,106
-0.40336986571795924,-0.8563843049446251,-1.0476930679013772,-0.8331045608708041,-0.6661620383301902,150
-0.40336986571795924,-0.8563843049446251,-1.0476930679013772,-0.5158965178604382,-0.09425428516184901,80
-0.40336986571795924,-0.8563843049446251,0.8000799118903087,-0.19868847485007243,-0.7437161957673727,228
1.6752470328281899,0.9528459064974351,-1.0476930679013772,0.03200828370292089,0.9895542334365401,48
-0.3316934209405058,1.5153796697189161,0.8000799118903087,-0.31403685412656906,-0.7467490399130005,170
-0.40336986571795924,0.16225791494292136,-1.0476930679013772,-0.25636266448832074,0.7659902935618754,65
-0.3316934209405058,-0.8563843049446251,-1.0476930679013772,-0.6600819919560591,-0.6936742673649774,100
-0.3316934209405058,-0.8563843049446251,-1.0476930679013772,-0.5735707074986865,-0.6468818148332713,77
-0.40336986571795924,-0.8563843049446251,2.647852891681995,-0.05450300075445161,-0.07237448096880982,80
-0.3316934209405058,1.2265109804970746,-1.0476930679013772,-0.5158965178604382,0.4321608058223844,45
-0.3316934209405058,-0.6967463451115022,-1.0476930679013772,-0.4293852334030657,-0.22769942756792869,100
0.026688802946761285,0.131850684498517,-1.0476930679013772,-0.2275255696691966,-0.2606274497200182,40
-0.40336986571795924,-0.8563843049446251,0.8000799118903087,-0.11217719039269994,-0.641466021715969,300
-0.18834053138559897,1.5153796697189161,0.8000799118903087,-0.16985138003094827,-0.1982375130106663,93
1.5318941432732829,-0.17222161994552676,0.8000799118903087,-0.25636266448832074,0.5504417275003256,150
-0.18834053138559897,1.6142031686632303,-1.0476930679013772,-0.6889190867751832,0.4245786954584691,52
-0.40336986571795924,0.9984567521640417,-1.0476930679013772,-0.5158965178604382,-0.12154988247219049,350
1.6752470328281899,-0.5903210385560869,-1.0476930679013772,0.6664243697236525,-0.9835275149933286,51
1.6752470328281899,1.910673665496173,0.8000799118903087,1.1854920764678873,-0.7961410731411348,369
-0.18834053138559897,-0.004981852501302695,-1.0476930679013772,1.5315372142973773,1.4821747753699772,55
-0.26001697616305236,-0.7423571907781088,-1.0476930679013772,-0.2851997593074449,-0.027098450509763637,59
-0.40336986571795924,-0.28624873411204316,0.8000799118903087,-0.6889190867751832,0.543726144035117,149
-0.40336986571795924,0.49673744983136947,0.8000799118903087,0.08968247334116922,-0.9265533714012789,250
-0.3316934209405058,-0.6967463451115022,-1.0476930679013772,-0.25636266448832074,0.8316297061413009,55
-0.26001697616305236,-0.28624873411204316,0.8000799118903087,-0.4582223282221899,-0.9692298211642046,165
-0.40336986571795924,-0.8563843049446251,-1.0476930679013772,-0.16985138003094827,0.038107698620462344,99
-0.40336986571795924,0.9756513293307385,2.647852891681995,2.4543242485093506,1.1873389980738311,50
-0.3316934209405058,-0.8563843049446251,-1.0476930679013772,0.6087501800854042,0.07081908904779824,45
-0.40336986571795924,-0.8563843049446251,0.8000799118903087,0.57991308526628,-0.7740446372230341,195
-0.26001697616305236,-0.30905415694534644,0.8000799118903087,-0.25636266448832074,0.8298966523438873,250
-0.3316934209405058,-0.8487824973335241,-1.0476930679013772,-0.8042674660516799,0.2237610866755504,65
-0.40336986571795924,0.06343441599860715,0.8000799118903087,-0.6312448971369349,-0.4844080213194366,125
-0.18834053138559897,-0.6587373070559968,0.8000799118903087,0.752935654181025,0.9210986084362407,300
-0.26001697616305236,-0.43828488633406504,0.8000799118903087,2.540835532966723,2.3201062864511552,60
4.9006870478135935,1.0060585597751428,0.8000799118903087,-0.4582223282221899,-0.9523325466389604,95
-0.40336986571795924,-0.8563843049446251,-1.0476930679013772,-0.25636266448832074,0.8099665336727075,65
-0.11666408660814555,-0.8563843049446251,-1.0476930679013772,-0.34287394894569323,0.551524886123786,50
-0.26001697616305236,-0.8563843049446251,0.8000799118903087,-0.6312448971369349,-0.6191529540734225,200
-0.26001697616305236,1.910673665496173,-1.0476930679013772,0.43572761117065917,-0.13173157353253406,300
-0.11666408660814555,1.3557417098857931,0.8000799118903087,3.405948377540448,-4.213506530045272,70
-0.3316934209405058,0.3599049128315498,-1.0476930679013772,-0.6889190867751832,0.5086318046361066,80
-0.40336986571795924,-0.8563843049446251,-1.0476930679013772,-0.19868847485007243,-0.7170704936309844,99
1.6752470328281899,0.8160133694976154,0.8000799118903087,-0.8042674660516799,0.12865975953886255,149
-0.26001697616305236,-0.8183752668891197,0.8000799118903087,-0.8331045608708041,-0.36266099204666824,140
-0.40336986571795924,-0.2634433112787399,-1.0476930679013772,-0.25636266448832074,0.8071503212518335,70
1.6035705880507365,-0.6283300766115923,-1.0476930679013772,1.473863024659129,1.65179741579822,40
-0.3316934209405058,-0.7955698440558164,0.8000799118903087,0.37805342153241084,-1.22485525629256,160
-0.40336986571795924,-0.8563843049446251,0.8000799118903087,-0.31403685412656906,-0.7710117930777142,275
1.6752470328281899,-0.5903210385560869,-1.0476930679013772,0.6664243697236525,-1.0006414212436343,59
-0.40336986571795924,1.5609905153855226,-1.0476930679013772,-0.6889190867751832,0.038324330345216005,55
-0.40336986571795924,-0.8563843049446251,2.647852891681995,-0.19868847485007243,-0.8069726593754315,68
1.6752470328281899,-0.6131264613893902,-1.0476930679013772,0.43572761117065917,-0.2903059960017264,49
-0.40336986571795924,-0.8563843049446251,0.8000799118903087,-0.05450300075445161,0.019477370297496657,125
